15607.6,16209.5,17344.9,0.9613,0.835678,3.95356,12/16/2018 00:01:09
15120.4,16631.9,16968.8,0.923841,1.87081,3.02792,12/16/2018 00:01:10
16225.7,17145.8,18027.8,1.68202,3.11827,5.61054,12/16/2018 00:01:10
16615.7,16612.3,18620.4,2.59079,1.80072,7.0307,12/16/2018 00:01:11
14469.9,16630.8,17803.2,0.236218,1.84323,5.00247,12/16/2018 00:01:11
14316,16356.5,17077.5,-0.162322,1.17202,3.22011,12/16/2018 00:01:12
15692.1,16122.7,17441,0.755144,0.606719,4.11157,12/16/2018 00:01:12
16285.9,15606.5,16192.1,1.66843,0.074216,1.06474,12/16/2018 00:01:13
14826.4,16156.2,16914.4,0.692551,0.714084,2.85348,12/16/2018 00:01:13
15446.8,16143.5,17365.7,0.668548,0.691328,3.96311,12/16/2018 00:01:14
15412,15975.7,16913.2,0.645716,0.290578,2.85846,12/16/2018 00:01:14
15159.7,16794,16640,0.623998,2.2971,2.20288,12/16/2018 00:01:15
14399.3,16556.7,16717.6,-0.129547,1.71026,2.40869,12/16/2018 00:01:15
14980.3,16044,17128.5,0.591074,0.458666,3.42453,12/16/2018 00:01:16
15391.2,15827.5,16956,0.571893,0.118787,3.00816,12/16/2018 00:01:16
16246.5,15126.2,17152.8,1.39824,0.132895,3.49624,12/16/2018 00:01:17
15653.9,15818.3,17180.6,0.52778,0.146315,3.56768,12/16/2018 00:01:17
15619.2,15346.1,17217.6,0.511835,0.15908,3.66134,12/16/2018 00:01:18
15636.6,15814.8,17177.1,0.496667,0.171223,3.56547,12/16/2018 00:01:18
15211.8,15816,17107.6,0.482239,0.182773,3.4005,12/16/2018 00:01:19
14485,15057.9,16453.7,-0.0556193,0.19376,1.81299,12/16/2018 00:01:19
13942.1,13930.6,16318.3,-1.38642,-1.67115,1.50553,12/16/2018 00:01:20
14545.1,15064.8,17115.7,0.0891465,0.233052,3.47423,12/16/2018 00:01:20
16002.3,15553.2,17811.3,0.70639,0.241258,5.17404,12/16/2018 00:01:21
14828.7,14160.9,17236.1,0.44153,-1.06494,3.75967,12/16/2018 00:01:21
14310.2,12356.5,16463,-0.520742,-5.44213,1.87847,12/16/2018 00:01:22
13944.4,13422.5,17069.4,-1.41417,-2.78028,3.37923,12/16/2018 00:01:22
15276.6,13450.2,17648.1,0.434255,-2.67912,4.79655,12/16/2018 00:01:23
15236.1,14057.9,16650.5,0.421945,-1.16753,2.35768,12/16/2018 00:01:23
14373.8,14112.3,16660.9,-0.38471,-1.0213,2.40145,12/16/2018 00:01:24
14431.7,14364.6,15696.8,-0.246789,-0.39496,0.564517,12/16/2018 00:01:24
14533.6,15993.1,16149.3,-0.00307906,0.653721,1.20787,12/16/2018 00:01:25
